LIMS_ID,B.naive,B.memory,Plasma.,T.CD8,T.CD4.naive,T.CD4.memory.resting,T.CD4.memory.activated,T.follicular.helper,T.regulatory.(Tregs),T.gamma.delta,NK.resting,NK.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.resting,Dendritic.activated,Mast.resting,Mast.activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
HOA7814A77,0.024982282,0.002881136,0,0.195663237,0,0.115593561,0.030286905,0,0.011263972,0,0.015946401,0.036366737,0.300664623,0.003217624,0,0,0,0.000150987,0,0.002883803,0,0.260098732,0,0.840767993,0.607579929
HOA7814A78,0.015911624,0,0.003964083,0.433529739,0,0,0.097369525,0,0.020569259,0,0,0.079579744,0.193044606,0.042195731,0,0,0,0,0.026154917,0,0,0.087680774,0,0.460025345,0.888845132
HOA7814A79,0.002967804,0,0.001482148,0.388404849,0,0,0.028829785,0,0.016094423,0,0,0.081916067,0.325784012,0,0,0,0.00222114,0,0,0.000539188,0,0.151760585,0,0.836672448,0.616284207
HOA7814A80,0.030789792,0,0.001972358,0.359793562,0,0.037954088,0.061648349,0,0,0,0,0.093318812,0.232394158,0,0,0.002035681,0.00801731,0,0,0.001600927,0.007339285,0.163135678,0,0.819861153,0.63953582
HOA7814A81,0.001594039,0.014583547,0,0.157664377,0.002877923,0.058315295,0.021974074,0,0.016666631,0,0.063042086,0.026723805,0.340149427,0.022396861,0,0,0,0,0,0.002515618,0,0.271496316,0,0.829931391,0.609245276
HOA7814A82,0,0.01045374,0.001139844,0.153105686,0.027053204,0.110138138,0.031183812,0,0.016272681,0,0.043695989,0.06405669,0.283061109,0,0,0.001229158,0.000475769,0,0.012540961,0,0.054717363,0.190875855,0,0.72130621,0.720092145
HOA7814A83,0.053869641,0,0.002038033,0.102857704,0.019405335,0.037821091,0,0,0.056931313,0,0.051368155,0.01652262,0.408312256,0.003856963,0,0.000551519,0,0,0.004360297,0,0,0.242105073,0,0.770925099,0.663863229
HOA7814A84,0.027812325,0,0,0.214522017,0,0.096379518,0.015900213,0,0.01577064,0,0.044117116,0.018695225,0.342158407,0.001286697,0,0,0,0,0.003675689,0,0,0.219682153,0,0.750973822,0.688442352
HOA7814A85,0.016831303,0.000180375,0,0.272123272,0.002150583,0.094280877,0.025773941,0,0.003282696,0,0.03968444,0.078583787,0.283866149,0,0,0.006311594,0,0,0,0,0,0.176930984,0,0.805354188,0.647409796
HOA7814A86,0.053594172,0,0,0.030467208,0.052074406,0.078723846,0.01820236,0,0.006461912,0.011421199,0.007975366,0.012009144,0.44423881,0,0,0,0,0.001466109,0,0.000964295,0,0.282401171,0,0.805571582,0.617693682
HOA7814A87,0.066402941,0,0,0.197211267,0.001022524,0.070781316,0.020553834,0,0.006910795,0,0.001217296,0.05668746,0.394630392,0,0,0,0,0,0.011921112,0,0,0.172661062,0,0.853224344,0.60966795
HOA7814A88,0.051668439,0,0,0.202748234,0.004203429,0.01778066,0,0,0.055144513,0,0.081144037,0.03213542,0.336055903,0,0,0.006258007,0,0,0.016654826,0,0,0.196206534,0,0.81606923,0.640874321
HOA7814A89,0.003240009,0.000560526,0.001077674,0.128028451,0.07695823,0.040341453,0.012828584,0,0.003709679,0,0.007688646,0.024267118,0.458976418,0,0,0,0,0.001607539,0.008410406,0,0,0.232305266,0,0.811841387,0.620147747
HOA7814A90,0.018910718,0.040950143,0,0.160464692,0.148966855,0.024882765,0.019154739,0,0.019591198,0,0,0.034131287,0.324326425,0,0,0,0.004526525,0.001647409,0,0.004947921,0,0.197499322,0,0.857571419,0.609845031
HOA7814A91,0.024562563,5.16E-05,0,0.143539277,0.11068355,0.035147466,0.028167184,0,0.02183144,0,0.041435782,0.026972036,0.323764279,0,0,0,0,0.000502736,0.001303942,0,0.014707101,0.227331057,0,0.851741517,0.605432739
HOA7814A92,0.047791559,0.012964731,0,0.152705114,0.084163737,0.004583729,0.033266468,0,0.021627382,0,0.004962995,0.042253541,0.315047019,0,0,0,0.004430307,0.007385479,0.002440425,0,0,0.266377513,0,0.641716016,0.770408723
HOA7814A93,0.041082656,0,0,0.097287793,0.088995049,0.016283161,0.022046488,0,0.011047977,0.017360032,0.000386533,0.062411639,0.354229175,0,0,0,0.000141497,0,0,0.009287835,0,0.279440166,0,0.771920713,0.660348245
HOA7814A94,0,0.036990539,0.016379442,0.099955822,0.080634078,0.046729349,0.049084627,0,0,0.001766033,0.002714545,0.032509816,0.383681216,0,0.000389643,0,0.00374972,0.007708558,0.008308874,0,0,0.22939774,0,0.36308906,0.950065145
HOA7814A95,0.031328752,0,0,0.158130565,0.048529266,0.073062075,0.02820956,0,0.006250103,0,0,0.030833008,0.330973434,0,0,0,0,0,0.020392757,0,0,0.272290479,0,0.810807031,0.631168175
HOA7814A96,0.012509082,0,0,0.177377495,0.018387172,0.051521201,0.025863933,0,0,0,0.036722845,0.046774267,0.394296737,0,0,0,0,0.001539502,0,0,0,0.235007765,0,0.841711931,0.598667925
HOA7814A97,0.023465857,0,0,0.167050118,0,0.020856972,0.019478924,0,0.026668501,0,0.031916946,0.018267711,0.322379653,0,0,0,0,0,0,0.001161261,0,0.368754057,0,0.759410516,0.659532244
HOA7814A98,0.013705154,0.035801848,0,0.156788414,0.057129673,0.08956897,0.003179789,0,0.01132343,0,0,0.066983698,0.30011079,0,0,0,0.008006476,0.003783147,0.008778924,0,0,0.244839686,0,0.842794007,0.611910025
HOA7814A99,0.008803011,0.002281611,0,0.220551576,2.11E-05,0.065417598,0.023556065,0,0,0,0,0.070931386,0.379999169,0,0,0,0,0.003645051,0,0.005692637,0,0.21910084,0,0.820714764,0.623248867
HOA7814A100,0.015195024,0,0,0.127177264,0.066753639,0.062133154,0.032949236,0,0.012031672,0,0.021508706,0.014844185,0.441230662,0,0,0.00428155,0,0.002421443,0.014647358,0,0,0.184826108,0,0.661877783,0.75636254
HOA7814A101,0.009194716,0.022063696,0,0.161718415,0.050058627,0.019795002,0.00028905,0,0.025274955,0,0,0.063655972,0.282663105,0,0,0.002668446,0.008895696,0,0.019827247,0,0,0.333895072,0,0.793203918,0.636615618
HOA7814A102,0.011346741,0.002192483,0,0.248505807,0.051773358,0.044243677,0.034823837,0,0.001261089,0,0.031088744,0.088790628,0.298665731,0,0,0,0.000167642,0.000648717,0.006768024,0,0.010968536,0.168754983,0,0.762652625,0.68472648
HOA7814A103,0.030501714,0.002368295,0,0.108189362,0.15718721,0.039584263,0.031151854,0,0.001649096,0.009943842,0,0.020322009,0.402159302,0,0,0,0,0.000810716,0.011667741,0,0,0.184464596,0,0.850405151,0.608414472
HOA7814A104,0.013005772,0,0,0.118036388,0.167849221,0.031769483,0.047468672,0,0.001964461,0.034458038,0,0.058035665,0.372107505,0,0,0,0,0.005373038,0.001297688,0,0,0.14863407,0,0.824702609,0.639252565
HOA7814A105,0.023310884,0,0,0.212160226,0.158590636,0.037624327,0.034804716,0,0.008955056,0,0,0.062260135,0.332593116,0,0,0,3.83E-05,0.000448356,0.002182781,0,0,0.127031512,0,0.856513506,0.616868076
HOA7814A106,0,0.002216677,0.001772799,0.039821528,0.054320308,0.014659479,0.015875765,0,0.007170379,0.024443251,0.022606537,0,0.472123471,0.002212312,0,0,0,0.000517472,0.005286149,0,0,0.336973874,0,0.84916884,0.54992517
HOA7814A107,0.000145518,0.002137997,0.001307489,0.028288627,0.048339215,0.036407858,0.016706086,0,0.00543492,0.018890218,0.035756269,0,0.475172834,0.00969637,0,0,0,0.001213631,0.005301573,0,0,0.315201396,0,0.804431487,0.607148918
HOA7814A108,0,0.00601618,0.001422276,0.024166428,0.056611376,0.048483388,0.015071436,0,0,0.013535694,0.014545231,0.00615152,0.296266219,0,0,0,0,0.001877351,0.005460151,0,0,0.510392751,0,0.857003977,0.522781407
HOA7814A109,1.42E-05,0.009064813,0.000784817,0.198733718,0,0.060484384,0.010713064,0,0.024090253,0,0,0.06846109,0.451601212,0.006278088,0.006941322,0,0,0,0.005646046,0,0,0.157187023,0,0.818709905,0.630365637
HOA7814A110,0.003935204,0.005848633,0.000733599,0.255243854,0,0,0.033804609,0,0,0,0.015688818,0.076098353,0.53022371,0,0.002001333,0,0,0,0.01426925,0,0,0.062152637,0,0.833855506,0.619967832
HOA7814A111,0.015461014,0.002619085,0.006438361,0.02213608,0.054688296,0,0.041358555,0,0.009024231,0.019453522,0.023989836,0,0.228422227,0.019646523,0,0.000168877,0,0,0,0.008716798,0,0.547876593,0,0.738502272,0.67614132
HOA7814A112,0.009111485,0,0.000181878,0.108346082,0.026311851,0.076582815,0.015233475,0,0.004769996,0,0.03777495,0.024891616,0.345454677,0,0,0,0,0.002102961,0,0.005112423,0,0.344125789,0,0.793950234,0.627088949
HOA7814A113,0.021996502,0,0,0.203203235,0.012660615,0.10926313,0.026501047,0,0.003517037,0,0.015242892,0.058191927,0.330354685,0,0,0,0,0,0.007038425,0,0,0.212030507,0,0.854002335,0.602936301
HOA7814A114,0,0.010261504,0.001894375,0.037198618,0.003539353,0.054282381,0.011712119,0,0,0,0.026892868,0.016928517,0.345154827,0,0,0,0,0,0,0,0,0.492135437,0,0.88583488,0.477394198
HOA7814A115,0,0.034484503,0.001987436,0.109204768,0.020314512,0.022858594,0.036608237,0,0.022423215,0,0,0.086361843,0.376215299,0,0,0,0.008624723,0,0,0.001407615,0,0.279509255,0,0.844301958,0.588372942
HOA7814A116,0.050216876,0,0,0.164309302,0.041879571,0.15660668,0.032429385,0,0.00498587,0,0.007058404,0.018182429,0.316356312,0,0,0.003279696,0,0.001241168,0.000992142,0,0,0.202462165,0,0.744982836,0.700052396
HOA7814A117,0.046038154,0,0,0.171367113,0.039054826,0.037269052,0.011990405,0,0.020718209,0,0,0.033910108,0.253411349,0,0,0,0,0.000149225,0.014283056,0,0,0.371808503,0,0.810199328,0.614544046
HOA7814A118,0.018197648,0.002339955,0,0.124120726,0.040126041,0.05975396,0.029702827,0,0.010245486,0,0.000158421,0.022712144,0.293169149,0,0,0,0,0.004078272,0.006943947,0,0,0.388451424,0,0.780647799,0.637770233
HOA7814A119,0.033745203,0,0,0.108595035,0.026825222,0.038286906,0.017187464,0,0.018463601,0,0.015556996,0.012089897,0.345160327,0,0,0,0,0,0.003677543,0,0,0.380411807,0,0.867997497,0.535664306
HOA7814A120,0.01714017,0.001176434,0.000732473,0.125990063,0.029969991,0.105755237,0.03703635,0,0.014038125,0.059070329,0,0.06949564,0.385743332,0,0,0.003221074,3.06E-06,0.000669878,0.007437746,0,0,0.142520099,0,0.739235796,0.704292811
HOA7814A121,0.035111808,0,0.020244486,0.054715619,0.052861554,0,0.028568985,0,0.024342957,0,0.030737075,0,0.379671184,0.036343301,0,0,0,0,0.010895799,0,0,0.326507232,0,0.563511255,0.828197532
HOA7814A122,0.013220874,0.043071054,0,0.187406095,0.081564121,0.027150728,0.006054469,0,0.036113512,0,0,0.02918006,0.362009541,0.016268042,0,0,0.004676886,0.002704267,0.00415642,0,0,0.18642393,0,0.748300256,0.697098647
HOA7814A123,0.013936994,0.012224143,0,0.11944794,0.040573069,0.031600143,0.018660955,0,0.019944478,0.017953704,0.003738134,0.055784232,0.455744841,0,0.004542193,0,0,0.012515903,0.011837623,0,0,0.181495649,0,0.672370863,0.747588404
HOA7814A124,0.055639033,0,0,0.184724917,0.01348066,0.010730977,0.012367458,0,0.016396185,0,0.010467985,0.032992696,0.31461372,0.025204731,0,0.000786504,0,0,0.013549223,0,0,0.309045911,0,0.853264122,0.581203874
HOA7814A125,0.060701226,0.008967066,0,0.166151943,0.040125019,0.069994989,0.031106517,0,0.004834572,0,0.018757782,0.011031694,0.262661808,0.000284823,0,0.000292746,0,0,0.003402375,0,0,0.32168744,0,0.730455254,0.697493053
HOA7814A126,0.03402906,0,0,0.145949478,0.053683541,0.092753552,0.022886661,0,0.011578847,0,0.013452421,0.016292977,0.350930473,0.005356786,0,0,0,0.002004179,0.00454898,0,0,0.246533044,0,0.803008151,0.641247884
HOA7814A127,0.02566817,0.002216136,0,0.338634035,0.023895622,0,0.0120987,0,0.042318153,0,0.033978543,0.063603736,0.274083628,0,0,0,0,0,0,0.000427066,0.00194571,0.1811305,0,0.821618636,0.63221852
HOA7814A128,0.095759149,0.005640956,0,0.267762185,0,0.047603003,0.013198826,0,0.007557084,0,0.0154135,0.05940229,0.245412473,0.000584722,0,0,0,0.000499038,0.010196181,0,0,0.230970595,0,0.814820843,0.642181963
HOA7814A129,0.065872136,0,0,0.162015757,0.09866263,0.039598775,0.030127583,0,0.005243674,0.006435502,0,0.075504389,0.222990665,0,0,0.014020262,0.00053664,0.008024003,0.009623879,0,0,0.261344104,0,0.789922149,0.662046326
HOA7814A130,0.043985932,0.001568086,0,0.2412171,0,0.074353562,0.008306024,0,0.031405716,0,0.080110961,0.056182928,0.297249443,0,0,0.001966836,0,0.001684725,0.01091849,0,0,0.151050197,0,0.823589514,0.64021213
HOA7814A131,0.033401074,0,0,0.146692244,0,0.030615947,0.014742569,0,0.004196614,0,0.017296718,0.005466226,0.299404392,0.002286255,0,0.00147859,0,0.000101223,0.010362726,0,0,0.433955423,0,0.80599354,0.602067827
HOA7814A132,0.034692247,0,0.000872139,0.12446955,0.000608115,0.033394708,0.014085406,0,0.009734885,0,0,0.027684777,0.269193408,0,0,0.007219093,0,0,0.017586385,0,0,0.460459289,0,0.787361632,0.621886265
HOA7814A133,0.02283568,0,0,0.19779405,0,0,0.011448907,0,0.019338727,0,0.014594719,0.041357886,0.206433942,0.003891451,0,0.004457766,0,0,0.006483002,0,0,0.471363871,0,0.783361981,0.6277934
HOA7814A134,0.015801267,0.023143665,0,0.188632837,0.111461722,0.013660833,0,0,0.020899531,0,0,0.042336552,0.198490379,0,0,0,0.003395011,0.005831161,0.00775573,0,0,0.368591314,0,0.843837057,0.584186429
HOA7814A135,0.007302884,0,0,0.390460006,0,0.003720143,0.00491355,0,0.005531361,0,0.100413527,0.129068848,0.265042384,0,0,0,0.002836336,0,0.007829504,0,0,0.082881457,0,0.833373245,0.602955665
HOA7814A136,0.00589028,0.007383387,0.000531606,0.131361093,0,0.089740194,0.013725676,0,0.01184113,0,0.035186818,0.023001672,0.350990646,0.012119886,0,0,0,0,0.006357718,0,0,0.311869893,0,0.812024622,0.615647435
HOA7814A137,0,0.023766392,0,0.232206261,0.008756433,0.022700665,0.021060754,0,0.025021163,0,0.004494037,0.086782029,0.343183556,0,0,0,0.004930597,0.005156932,0.00499788,0,0,0.216943302,0,0.840017735,0.610836748
HOA7814A138,0.033741354,0,0.002303634,0.013625534,0.066488794,0,0.005067343,0,0.015146872,0.017719596,0,0.003982251,0.342043633,0.019194324,0,0,0,0,0.026179592,0,0,0.454507072,0,0.589982162,0.820795941
HOA7814A139,0,0.012620976,0.000447165,0.04214157,0.012972053,0.024817308,0.01029429,0,0,0.048143095,0.001486909,0,0.515370735,0,0,0,0,0,0.010631764,0,0,0.321074134,0,0.721409111,0.692033953
HOA7814A140,0,0.006287077,0.001781295,0.034132494,0.019394932,0.026912753,0.015085499,0,0.006409684,0.050008856,0,0.005746896,0.413973399,0.008823803,0,0,0,0.001692938,0.014778195,0,0,0.394972178,0,0.749379586,0.662445146
HOA7814A141,0,0.011127158,0.001478439,0.128514865,0.015572792,0.021315579,0.013074994,0,0.008883174,0.025497964,2.87E-06,0.069727948,0.436566666,0,0,0,0,0,0,0.006885092,0,0.261352456,0,0.786815904,0.638838134
HOA7814A142,0.000912207,0.002845445,0.003023148,0.016492843,0.036087859,0.042179158,0.023611841,0,0.017503567,0.041946209,0.004409306,0.001039319,0.440274721,0.006081528,0,0,0,0.001805884,0.00177859,0,0,0.360008376,0,0.790349174,0.618946801
HOA7814A143,0,0,0.002932347,0.034434078,0.008126892,0.053698921,0.013815187,0,0.003932773,0.015434497,0.030454862,0.02055507,0.503928518,0.000220411,0,0,0,0.00202133,0.007543815,0,0,0.302901299,0,0.743392341,0.671144151
HOA7814A144,0.000718019,0.00519428,0.000686764,0.097885864,0.001345702,0.073047505,0.025157158,0,0.010947091,0.002650366,0.057032958,0.063489236,0.519035372,0,0,0.000260866,0.004696723,0.000514397,0,0,0,0.137337699,0,0.834671056,0.608150347
HOA7814A145,0.03937142,0.003830159,0,0.075060997,0.009336009,0.047912821,0.016409443,0,0.001709875,0,0.009542339,0.011618105,0.495870102,0,0,0.000154217,0,8.34E-05,0.002946646,0,0,0.286154487,0,0.837284453,0.574566619
HOA7814A146,0.051641669,0,6.94E-05,0.075950751,0.041224883,0,0.010501557,0,0.01107205,0,0.020879919,0.001917192,0.369997345,0,0,0,0,0.000613506,0.00280986,0,0,0.413321841,0,0.833916359,0.565669935
HOA7814A147,0.047499924,0,0,0.079784233,0.04756067,0.060793035,0.009608931,0,0.014551305,0,0,0.025187575,0.466467974,0.00063296,0,0,0.004358681,0,0.025404296,0,0,0.218150417,0,0.810516671,0.626400053
HOA7814A148,0.001167367,0.022375551,0.008801289,0.026135818,0.022562058,0.031169943,0.01925428,0,0.027336986,0,0,0.002303732,0.299767903,0.051722418,0,0,0.003862191,0,0.02140749,0,0,0.462132974,0,0.75930579,0.651261022
HOA7814A149,0.029286285,0,0,0.120571326,0.048407217,0.056576414,0.020344983,0,0.000983481,0,0.012529401,0.017335852,0.393050355,0.017699982,0,0,0,0.000520946,0.006594421,0,0,0.276099339,0,0.802854625,0.628846262
HOA7814A150,0.046212224,0,0,0.14571379,0,0.082113713,0.02330528,0,0,0,0.047333539,0.001769685,0.328535345,0.018438795,0,0,0,0,0.005414985,0,0,0.301162644,0,0.794722066,0.638945478
HOA7814A151,0.065316182,0.000374219,0,0.158296675,0.047861907,0.035453308,0.01434125,0,0.009402219,0,0.038376594,0.023587569,0.368835508,0.01367236,0,0,0,0,0.004053523,0,0,0.220428686,0,0.846644914,0.60742333
HOA7814A152,0.048521129,0.011687421,0,0.293130557,0.011433871,0.06920472,0.031058709,0,0.001848199,0,0,0.084831319,0.281080094,0,0,0,0,0.00126341,0,0.000494916,0,0.165445655,0,0.646595219,0.771288801
HOA7814A153,0.004457043,0.024477377,0,0.151916617,0.055666864,0.101493792,0.023880567,0,0.013026475,0,0,0.044404406,0.347843025,0.011424894,0,0,0.001800592,0.003319129,0,0,0,0.216289219,0,0.855738046,0.601852219
HOA7814A154,0,0.058497202,0.048103492,0.165823723,0.015526307,0.034160377,0.032986063,0,0.030350168,0,0,0.061612453,0.301257982,0.024498655,0,0,0.008010644,0,0.017732745,0,0,0.201440189,0.014,0.202400737,1.024301985
HOA7814A155,0.008264053,0.012033463,0,0.170472532,0,0.111333883,0.033408221,0,0.001477973,0,0.017112625,0.05208496,0.389084713,0,0,0,0,0.002709716,0,0.00187491,0,0.200142953,0,0.6251864,0.782892161
HOA7814A156,0.035725959,0.013973631,0,0.106792927,0.024084346,0.023412877,0.030736602,0,0.000462374,0,0.003234289,0,0.284766042,0.029857875,0,0,0,0,0.008745094,0,0,0.438207985,0,0.684278749,0.72906417
HOA7814A157,0,0.04140581,0,0.179018406,0.068341439,0.053440516,0.042653506,0,0.001477599,0.039739389,0,0.081257819,0.344261134,0,0,0,0.010332671,0.007194406,0,0,0,0.130877306,0,0.734279897,0.712980899
HOA7814A158,0,0.041609395,0.007603438,0.189213178,0.06568983,0.029796094,0.031810327,0,0.023879204,0,0,0.093690435,0.274657363,0,0,0,0.007356301,0.007051763,5.91E-05,0,0,0.227583578,0,0.648545849,0.768415237
HOA7814A159,0.056665659,0,0.000924759,0.063693722,0.019358278,0.073899391,0.032837882,0,0.008289619,0,0.031077674,0.002881644,0.37721297,0,0,0,0,0,0.007687064,0,0,0.325471338,0,0.769345203,0.653556825
HOA7814A160,0.029015271,0.024853982,0,0.096304548,0.044686561,0.017637379,0.013686188,0,0.035968213,0.017737258,0,0.018355499,0.434140156,0,0.005515094,0,0.007381355,0.008670536,0.019174772,0,0,0.226873186,0,0.79975604,0.639828854
HOA7814A161,0.001146993,0.006519383,0.000394409,0.05825566,0.028586633,0.053440028,0.008558333,0,0.005651448,0,0.059465652,0.038864606,0.366260693,0,0,0,0,0.001519051,0,0,0,0.371337111,0,0.809876007,0.601934709
HOA7814A162,0.014713342,0.017969756,0,0.103607492,0.047999946,0.008664218,0.004138173,0,0.046964207,0,0.006805734,0.074910346,0.369140212,0,0.003492467,0,0,0.005169382,0.029623879,0,0,0.266800845,0,0.794416704,0.642423417
HOA7814A163,0,0.03387853,0,0.140249121,0.105132307,0.06168687,0.025716278,0,0.009226851,0,0,0.044703862,0.323998245,0.007788929,0,0,0.006129813,0,0,0,0,0.241489195,0,0.859957586,0.594167398
HOA7814A164,0.019869413,0,0.004360599,0.044205949,0.057284598,0,0.045048223,0,0.012815735,0,0,0.043376857,0.340651549,0.020586517,0,0.025684193,0,0,0.03097499,0,0,0.355141377,0,0.581228003,0.81521625
HOA7814A165,0.047835381,0.010193837,0,0.144490527,0.111474383,0.163117103,0.024437951,0,0.017992533,0,0,0.023636194,0.340389382,0,0,0,0,0.00031008,0.003230152,0,0,0.112892477,0,0.718069032,0.727583481
HOA7814A166,0.040269325,0,0,0.277769764,0.04924983,0,0.02260859,0,0.035152761,0,0.01098373,0.044867523,0.310389034,0,0,0,0,0.002226776,0.007299206,0,0,0.199183459,0,0.838438304,0.621994614
HOA7814A167,0.002871024,0,0.00081267,0.080364203,0,0.057258143,0.014721027,0,0.001414328,0.022423219,0.015142535,0.011497331,0.385536669,0.025458623,0,0,0,0,0.00064587,0,0,0.381854359,0,0.648506272,0.762059645
HOA7814A168,0.005012365,0.006302607,0.001104093,0.119223583,0,0.09550028,0.027914508,0,0.009484049,0,0.04648588,0,0.401798651,0.02316653,0,0,0,0,0.003718112,0,0,0.260289341,0,0.747818251,0.680990114
HOA7814A169,0.003688744,0,0.002192655,0.12907598,0,0.009435598,0.015078084,0,0.008970067,0.033955669,0.018044382,0.012084165,0.365192261,0.006172911,0,0,0,0,0.007334952,0,0,0.388774533,0,0.779214506,0.632944179
HOA7814A170,0.012161945,0.010595317,0,0.197152078,0.028604001,0.033778537,0.035118171,0,0.006465569,0,0,0.023489786,0.333647206,0,0,0,0,0.000105911,0.006119655,0,0,0.312761824,0,0.75973792,0.667217521
HOA7814A171,0.017374219,0.009390533,0,0.185240657,0.064260559,0,0.008755114,0,0.019856362,0,0.002194807,0.019722829,0.256184942,0,0,0,0.002445882,0,0,0.001032008,0,0.41354209,0,0.788283921,0.627412156
HOA7814A172,0.031427604,0.001102624,0,0.074946239,0.039733199,0.114532339,0.022108095,0,0.000760627,0,0.010472098,0.006600898,0.445925068,0.009316283,0,0,0,0,0.008767109,0,0,0.234307818,0,0.817264838,0.618378038
HOA7814A173,0.001452258,0.02615449,0,0.080108099,0.083502097,0.035618024,0.019126004,0,0.015828846,0,0.016527826,0.013201915,0.374578264,0.009507589,0,0,0,0.000138427,0.003207509,0,0,0.321048653,0,0.818744581,0.604260497
HOA7814A174,0.029597739,0.025052022,0,0.12190319,0.093204502,0.091817682,0,0,0.022232938,0,0,0.032547289,0.477785919,0.006488301,0,0,0.004598821,0,0,0,0,0.094771595,0,0.739191872,0.70531963
HOA7814A175,0,0.027910582,0,0.174735466,0.056208624,0.009915888,0.007505443,0,0.02778422,0,0.002877962,0.039286804,0.465124605,0.009438697,0.001885068,0,0.007252426,0,0.006598409,0,0,0.163475806,0,0.838633064,0.612312447
HOA7814A176,0.023915775,0.003847231,0.001261888,0.050059239,0.027630759,0,0.006913192,0,0.016678229,0,0.030164521,0,0.202885985,0.013798403,0,0,0.003357868,0,0,0,0,0.619486911,0,0.86063072,0.51171136
HOA7814A177,0.007396385,0.001316767,0,0.0434766,0.026100587,0.071929132,0.006007651,0,0.010434267,0.041489454,0,0.029955472,0.462954977,0,0,0,0,0.002318853,0.01410361,0,0,0.282516246,0,0.751872687,0.667579416
HOA7814A178,0.002086204,0.006362148,0.000768664,0.01679298,0.024539121,0.027177157,0.016318661,0,0.005027112,0,0.015211683,0,0.260418165,0,0,0.003216449,0,0.001525707,0,0,0,0.620555949,0,0.894972455,0.448837054
HOA7814A179,0.042771322,0.002458224,0,0.113099601,0.035727011,0.033360137,0.028796478,0,0.020449125,0,0,0.035462331,0.344832413,0.035846103,0,0,0,0,0.016679165,0,0,0.290518089,0,0.658261483,0.755333643
HOA7814A180,0.033874579,0,0.002611082,0.187401568,0,0,0.014575739,0,0.038533226,0,0.043261769,0.044727884,0.349864374,0,0,0.000771495,0,0.000608434,0,0.008727153,0,0.275042697,0,0.71320365,0.711201612
HOA7814A181,0.04015109,0,0.000980144,0.048598807,0.03558376,0.006733286,0.006309932,0,0.000678623,0,0.020330592,0.019430854,0.414784687,0.001870344,0,0,0,0.000406202,0,0,0,0.404141679,0,0.84029517,0.5541245
HOA7814A182,0.019942203,0,0.000682554,0.123450036,0.054526996,0.093847625,0.038357215,0,0,0.000327885,0.010988988,0.014746526,0.403970243,0,0.000289322,0,0.003062052,0,0.011115988,0,0,0.224692367,0,0.668946503,0.749589562
HOA7814A183,0.01065372,0.024128538,0,0.123017224,0.055618159,0.033503503,0.041432538,0,0.012151266,0.003479125,0,0.072099614,0.285122555,0,0,0,0.013786098,0,0.003570079,0,0,0.321437582,0,0.796889332,0.636293112
HOA7814A184,0.010090185,5.36E-05,0.00286493,0,0.014111912,0.00746444,0.001091269,0,0.01734578,0.009461338,0.019605533,0,0.305724275,0.001955498,0,0,0,0.00603442,0.018603027,0,0,0.585593781,0,0.843159477,0.539137758
HOA7814A185,0.048136733,0,0,0.24301755,0,0.025251868,0.02104298,0,0,0,0.010916402,0.094695058,0.278682092,0,0,0.003883235,0,0.000254239,0.001393662,0,0,0.272726181,0,0.812750921,0.627603877
HOA7814A186,0.01920129,0.009304903,0.001090541,0.03065222,0.034339201,0.017884204,0,0,0.015343725,0,0.0018235,0.025963741,0.326443828,0.006647318,0,0,0.003235036,0,0.025781851,0,0,0.48228864,0,0.813737195,0.584242907
HOA7814A187,0.006701474,0.011700681,0,0.08312234,0.012353084,0.058285004,0.020065245,0,0.00781925,0.019929353,0.01042821,0.001801779,0.380085345,0.012049268,0,0,0,7.83E-05,0.01070475,0,0,0.364875954,0,0.810349211,0.601985569
HOA7814A188,0.054712159,0,0,0.16394476,0.051745307,0.093018519,0.011250709,0,0,0,0,0.036061462,0.329899143,0.018012158,0,0,0,0,0,0.00335759,0,0.237998194,0,0.736670783,0.699839766
HOA7814A189,0.028455988,0,0.011801069,0,0.041117508,0,0.012381041,0,0.021051473,0.016047323,0.013342558,0.001646829,0.343054059,0.007494015,0,0,0,0,0.033802814,0,0,0.469805323,0,0.753583512,0.657281897
HOA7814A190,0.042675194,0,0.001428522,0.05716748,0.028387512,0.08323259,0.031628361,0,0.009405328,0.00383647,0,0.01033684,0.498129491,0,0,0,0,0,0.011773246,0,0,0.221998966,0,0.729431145,0.694527506
HOA7814A191,0.037968561,0,0,0.082152425,0.052094405,0.09557597,0.022805691,0,0.0037009,0,0.026277313,0.002670391,0.339836909,0.008772973,0,0,0,0,0.003754824,0,0,0.324389638,0,0.808207607,0.619059932
HOA7814A192,0.012476147,0.016656904,0.016212643,0.090557327,0.085297166,0.082211667,0.018739084,0,0.003316503,0,0,0.059931687,0.249823796,0.028537073,0,0,0.005146428,0.000151586,0.013559652,0,0,0.317382338,0,0.684580523,0.736310811
HOA7814A193,0.003411829,0.00471672,0.000161236,0.143583415,0.025042711,0.037727407,0.022737812,0,0.016701637,0.028741244,0,0.029286162,0.331681899,0.003557865,0,0,0,0.00065629,0.00263002,0,0,0.349363753,0,0.816072507,0.603696089
HOA7814A194,0.029858007,0,0.000598285,0.022120138,0.022171924,0.035787567,0.015361205,0,0.003654261,0.003632015,0.008933146,0,0.465734036,0.004243711,0,0,0,0,0.014130167,0,0,0.373775538,0,0.712414361,0.70125824
